MESSALLA APRONIVS A A A F F,messalla apronivs aere avro argento flando ferivndo
MESSALLA APRONIVS IIIVIR,messalla apronivs trivmvir
MESSALLA GALVS A A A F F,messalla galvs aere avro argento flando ferivndo
MESSALLA GALVS IIIVIR,messalla galvs trivmvir
MESSALLA SISENNA A A A F F,messalla sisenna aere avro argento flando ferivndo
MESSALLA SISENNA IIIVIR,messalla sisenna trivmvir
P BETILIENVS BASSVS,pvblivs betilienvs bassvs
P CARISI LEG,pvblivs carisivs legatvs
P CARISIVS LEG,pvblivs carisivs legatvs
P CARISIVS LEG AVGVSTI EMERITA,pvblivs carisivs legatvs avgvsti emerita
P CARISIVS LEG PRO PR EMERITA,pvblivs carisivs legatvs propraetor emerita
P LICINIVS STOLO IIIVIR A A A F F,pvblivs licinivs stolo trivmvir aere avro argento flando ferivndo
P LVRIVS AGRIPPA IIIVIR A A A F F,pvblivs lvrivs agrippa trivmvir aere avro argento flando ferivndo
P PETRON TVRPILIAN III VIR,pvblivs petronivs tvrpilianvs trivmvir
P PETRON TVRPILIAN IIIVIR FERO,pvblivs petronivs tvrpilianvs trivmvir feronia
PONTIF MAXIM TRIBVN POT XXXIIII,pontifex maximvs tribvnicia potestate ⅩⅩⅩⅣ
PONTIFEX TRIBVN POTESTATE XII,pontifex tribvnicia potestate ⅩⅡ
PRO VALETVDINE CAESARIS S P Q R,pro valetvdine caesaris senatvs popvlvs+qve romanvs
PVLCHER TAVRVS REGVLVS,pvlcher tavrvs regvlvs
Q AELIVS L F LAMIA IIIVIR A A A F F,qvintvs aelivs lvcii filivs lamia trivmvir aere avro argento flando ferivndo
Q AELIVS LAMIA IIIVIR A A A F F,qvintvs aelivs lamia trivmvir aere avro argento flando ferivndo
Q RVSTIVS FORTVNAE,qvintvs rvstivs fortvnae
Q RVSTIVS FORTVNAE ANTIAT,qvintvs rvstivs fortvnae antiates
QVOD VIAE MVN SVNT,
S C OB R P CVM SALVT IMP CAESAR AVGVS CONS,senatvs consvlto ob rem pvblicam cvm salvte imperatoris caesaris avgvsti conservatam
S P Q R  CL V,
S P Q R  IMP CAESARI AVG COS XI TRI POT VI,
S P Q R  PARE CONS SVO,senatvs popvlvs+qve romanvs parenti conservatori svo
S P Q R  PAREN CONS SVO,senatvs popvlvs+qve romanvs parenti conservatori svo
S P Q R  PARENT CONS SVO,senatvs popvlvs+qve romanvs parenti conservatori svo
S P Q R  PARENTI CONS SVO,senatvs popvlvs+qve romanvs parenti conservatori svo
S P Q R IMP CAES,senatvs popvlvs+qve romanvs imperator caesar
S P R SIGNIS RECEPTIS,
SC,
SCARPVS IMP,scarpvs imperator
SEX NONIVS QVINCTILIAN IIIVIR A A A F F,sextvs nonivs qvinctilian trivmvir aere avro argento flando ferivndo
SIGNIS PARTHIC RECEPT,signis parthicis receptis
SIGNIS PARTHIC RECEPTIS,signis parthicis receptis
SIGNIS PARTHICIS RECEPTIS,signis parthicis receptis
SISENNA APRONIVS A A A F F,sisenna apronivs aere avro argento flando ferivndo
SISENNA APRONIVS IIIVIR,sisenna apronivs trivmvir
SISENNA GALVS A A A F F,sisenna galvs aere avro argento flando ferivndo
SISENNA GALVS IIIVIR,sisenna galvs trivmvir
SISENNA MESALLA A A A F F,sisenna mesalla aere avro argento flando ferivndo
SISENNA MESSALLA IIIVIR,sisenna mesalla trivmvir
T CRISPINVS IIIVIR A A A F F,titvs crispinvs trivmvir aere avro argento flando ferivndo
