COS V PRINCEPS IVVENTVT S C,
COS VI,
COS VII,
COS VII DES VIII P P,
COS VIII,
COS VIIII,
COS XIII,
COS XIIII,
COS XIIII LVD SAEC A POP S C,
COS XIIII LVD SAEC FEC,
COS XIIII LVD SAEC FEC S C,
COS XIIII LVD SAEC FECIT S C,
COS XIIII LVD SAEC S C,
COS XIIII S C,
COS XVII CENS P P P,
COS XVII CENS P P P G,
DE IVDAEIS,
DE JVDAEIS,
DEVICTA IVDAEA S C,
DIVA DOMITILLA AVGVSTA,
DIVA IVLIAE AVG DIVI TITI F S P Q R,
DIVA JVLIA AVGVSTA,
DIVAE IVLIAE AVG DIVI TITI F S P Q R,
DIVI CAESAR MATRI,
DIVI CAESARIS MATER,
DIVI TITI FILIA,
DIVO AVG T DIVI VESP F VESPASIAN S C,
DIVO AVG T DIVI VESP F VESPASIANO,
DIVO AVG VESP S P Q R,
DIVO AVG VESPAS S P Q R,
DIVO VESP,
DIVVS AVG PATER,
DIVVS AVGVSTVS PATER,
DIVVS AVGVSTVS VESP,
DIVVS AVGVSTVS VESPASIAN,
DIVVS AVGVSTVS VESPASIAN PATER PAT,
DIVVS AVGVSTVS VESPASIANVS,
DIVVS CAESAR IMP DOMITIANI F,
DIVVS TITVS AVGVSTVS,
DIVVS VESPASIAN,
DIVVS VESPASIANVS AVGVSTVS,
DOMIT COS II,
DOMITIA AVG IMP CAES DIVI F DOMITIAN AVG,
DOMITIA AVG IMP DOMITIAN AVG GERM,
DOMITIA AVGVSTA,
DOMITIA AVGVSTA IMP DOMIT,
DOMITIA AVGVSTA IMP DOMITIANI,
DOMITIAE AVG IMP CAES DIVI F DOMITIAN AVG,
DOMITIANO CAESARI PRINC,
DOMITIANVS AVG GERM,
DOMITIANVS AVG GERMANICVS,
DOMITIANVS AVGVSTVS,
DOMITIANVS AVGVSTVS GERMANICVS,
DOMITIANVS CAESAR AVG F,
DOMITIANVS COS II,
DOMITILLAE IMP CAES VESP AVG,
DRVSVS CAESAR TI AVG F DIVI AVG N,
EX,
EX S C,
EX S C OB CIV SER,
EXSERCI[TVS] MOESIC[VS],
FELICIT AVGVST S C,
FELICIT PVBLIC S C,
FELICIT PVBLICA S C,
FELICITAS PVBLICA S C,
FIDEI PVBLICAE S C,
FIDES EXERCITVVM S C,
FIDES PVBL,
FIDES PVBLIC S C,
FIDES PVBLICA S C,
FORTVNA AVGVST,
FORTVNAE AVGVSTI S C,
FORTVNAE REDVCI S C,
FORTVNAE VICTRICI,
GENI P R S C,
GENIO P R S C,
GENIVM P R,
GENIVS P R,
GERMANIA CAPTA S C,
GERMANICVS,
GERMANICVS CAES TI AVG F DIVI AVG N,
GERMANICVS CAESAR TI AVG F DIVI AVG N,
GERMANICVS COS XIIII,
GERMANICVS COS XV,
GERMANICVS COS XVI,
GERMANICVS COS XVII,
GERMANICVS XVI,
HONOS ET VIRTVS S C,honos et virtvs senatvs consvlto
IMP,imperator
IMP AVG F COS DESIGN II CAESAR AVG F COS DESIG,
IMP CAE VESPASIAN AVG P M TR P COS IIII,
IMP CAES,imperator caesar
IMP CAES AVG VESPAS COS II TR POT,
IMP CAES DIVI VESP F DOMIT AVG GER COS X,
IMP CAES DIVI VESP F DOMIT AVG GERM COS X,
IMP CAES DIVI VESP F DOMIT AVG P M TR P P P S C,
IMP CAES DIVI VESP F DOMIT AVG PONT,
IMP CAES DIVI VESP F DOMITIAN AVG,
IMP CAES DIVI VESP F DOMITIAN AVG GER COS X,
IMP CAES DIVI VESP F DOMITIAN AVG P M,
IMP CAES DOMIT AVG GERM COS X,
IMP CAES DOMIT AVG GERM COS XI CENS PER P P,
IMP CAES DOMIT AVG GERM COS XI CENS POT P P,
IMP CAES DOMIT AVG GERM COS XII CENS PER P P,
IMP CAES DOMIT AVG GERM COS XIII CENS PER P P,
IMP CAES DOMIT AVG GERM COS XIIII,
IMP CAES DOMIT AVG GERM COS XIIII CENS PER P P,
IMP CAES DOMIT AVG GERM COS XV CENS PER P P,
IMP CAES DOMIT AVG GERM COS XVI CENS PER P P,
IMP CAES DOMIT AVG GERM COS XVII CENS PER P P,
IMP CAES DOMIT AVG GERM P M TR P IIII,
IMP CAES DOMIT AVG GERM P M TR P V,
IMP CAES DOMIT AVG GERM P M TR P VI,
IMP CAES DOMIT AVG GERM P M TR P VII,
IMP CAES DOMIT AVG GERM P M TR P VIII,
IMP CAES DOMIT AVG GERM P M TR P VIII CENS PER P P,
IMP CAES DOMIT AVG GERM P M TR P VIIII,
IMP CAES DOMIT AVG GERM P M TR P X,
IMP CAES DOMIT AVG GERM P M TR P XI,
IMP CAES DOMIT AVG GERM P M TR P XII,
IMP CAES DOMIT AVG GERM P M TR P XIII,
IMP CAES DOMIT AVG GERM P M TR P XIIII,
IMP CAES DOMIT AVG GERM P M TR P XIIII IMP XXII,
IMP CAES DOMIT AVG GERM P M TR P XV,
IMP CAES DOMIT AVG GERM P M TR P XVI,
IMP CAES DOMIT AVG GERM P M TR POT IIII,
IMP CAES DOMIT AVG GERM P M TR POT V,
IMP CAES DOMIT AVG GERMAN P M TR P VII,
IMP CAES DOMIT AVG GERMANIC COS XIIII,
IMP CAES DOMITIAN AVG GERM COS X,
IMP CAES DOMITIAN AVG GERM COS XI,
IMP CAES DOMITIAN AVG GERM COS XI CENSORIA POT P P,
IMP CAES DOMITIAN AVG GERM P M TR P VIII,
IMP CAES DOMITIAN AVG GERMAN,
IMP CAES DOMITIAN AVG GERMAN COS X,
IMP CAES DOMITIAN AVG GERMANICVS,
IMP CAES DOMITIAN AVG P M COS VIII,
IMP CAES DOMITIAN AVG PONT,
IMP CAES DOMITIANVS,
IMP CAES DOMITIANVS AVG GERM P M TR P VIII,
IMP CAES DOMITIANVS AVG GERMANIC,
IMP CAES DOMITIANVS AVG P M,
IMP CAES DOMITIANVS AVG PONT,
IMP CAES VES AVG,
IMP CAES VESP AVG CEN,
IMP CAES VESP AVG CENS,
IMP CAES VESP AVG P M,
IMP CAES VESP AVG P M COS IIII,
IMP CAES VESP AVG P M COS IIII CE,
IMP CAES VESP AVG P M COS IIII CEN,
IMP CAES VESP AVG P M COS IIII CENS,
IMP CAES VESP AVG P M COS V CENS,
IMP CAES VESP AVG P M T P COS IIII CENS,
IMP CAES VESP AVG P M T P COS V CENS,
IMP CAES VESP AVG P M T P COS VI,
IMP CAES VESP AVG P M T P COS VII,
IMP CAES VESP AVG P M T P COS VIII,
IMP CAES VESP AVG P M T P P P COS IIII CENS,
IMP CAES VESP AVG P M TR P COS VIII,
IMP CAES VESP AVG P TRI P COS,
IMP CAES VESPAS AVG,
IMP CAES VESPAS AVG P M TR P IIII P P COS IIII,
IMP CAES VESPAS AVG P M TR P P P COS III,
IMP CAES VESPAS AVG P M TR P P P COS IIII,
IMP CAES VESPAS AVG P TRI P II COS II,
IMP CAES VESPASIAN AVG,
IMP CAES VESPASIAN AVG COS III,
IMP CAES VESPASIAN AVG COS IIII,
IMP CAES VESPASIAN AVG COS VIII P P,
IMP CAES VESPASIAN AVG P M T P P P COS II,
IMP CAES VESPASIAN AVG P M T P P P COS II D III,
