HADRIANVS AVG COS III P P,hadrianvs avgvstvs consvl Ⅲ pater patriae
D N VALENTINI_ANVS P F AVG,dominvs noster valentinianvs pivs felix avgvstvs
D N VALEN_S P F AVG,dominvs noster valens pivs felix avgvstvs
D N CONSTAN_TIVS P F AVG,dominvs noster constantivs pivs felix avgvstvs
D N THEODO_SIVS P F AVG,dominvs noster theodosivs pivs felix avgvstvs
D N GRATIA_NVS P F AVG,dominvs noster gratianvs pivs felix avgvstvs
D N VALENTINIANVS P F AVG,dominvs noster valentinianvs pivs felix avgvstvs
D N CONSTA_NS P F AVG,dominvs noster constans pivs felix avgvstvs
SECVRITAS_REIPVBLICAE,secvritas rei pvblicae
CONSECRATIO,consecratio
RESTITVTOR_REIPVBLICAE,restitvtor rei pvblicae
REPARATIO_REIPVB,reparatio rei pvblicae
AVGVSTVS,avgvstvs
GLORIA_ROMANORVM,gloria romanorvm
VRBS_ROMA,vrbs roma
GLORIA_RO_MANORVM,gloria romanorvm
VESTA,vesta
VICTORIA_AVGVSTORVM,victoria avgvstorvm
VIRTVS_EXERCITVS,virtvs exercitvs
CONSTAN_TINOPOLIS,constantinopolis
CONCORDIA,concordia
AETERNITAS,aeternitas
PVDICITIA,pvdicitia
AVGVSTA,avgvsta
RESTITVTOR_REIPUBLICAE,restitvtor rei pvblicae
VENVS,venvs
CONSTANTI_NOPOLIS,constantinopolis
HISPANIA,hispania
VIRTVS,virtvs
NOBILITAS,nobilitas
PIETAS,pietas
ROMA,roma
RESTITVTOR_REIPVBLICA_E,restitvtor rei pvblicae
DACIA,dacia
VOTA_PV_BLICA,vota pvblica
LAETITIA,laetitia
SALVS,salvs
PAX,pax
CERES,ceres
IVDAEA,ivdaea
NILVS,nilvs
IVSTITIA,ivstitia
GERMANIA,germania
VICTORIA,victoria
